subjectid;fake_cpr;sex;age;Ethnicity;DODRace;WritingPreference;Installation;Component;Branch;Heightin;weightkg;earlength;footlength;handlength;handbreadth;hipbreadth;chestbreadth;thighcircumference;waistcircumference;anklecircumference;bicepscircumference;calfcircumference;span
1704;140977-4943;Male;34;Korean;4;Right hand;Fort Huachuca;Regular Army;Combat Service Support;66;765,000000000000;64;263;185;82;327;300,000000000000;591,000000000000;893,000000000000;219,00;368,000000000000;383,000000000000;1721
2736;280865-8015;Male;46;Korean;4;Right hand;Fort Huachuca;Regular Army;Combat Support;62;628,000000000000;74;240;175;83;310;285,000000000000;561,000000000000;860,000000000000;207,00;298,000000000000;352,000000000000;1593
1393;020979-9145;Male;32;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;68;756,000000000000;61;250;197;91;338;288,000000000000;575,000000000000;883,000000000000;225,00;323,000000000000;370,000000000000;1785
4744;300574-4115;Male;37;NA;2;Left hand;Fort Huachuca;Regular Army;Combat Support;66;813,000000000000;65;254;183;90;353;304,000000000000;639,000000000000;896,000000000000;210,00;418,000000000000;380,000000000000;1754
3425;080282-5676;Female;29;Mexican;3;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;60;566,000000000000;56;228;165;80;349;252,000000000000;603,000000000000;814,000000000000;203,00;271,000000000000;347,000000000000;1566
4938;051188-4966;Female;23;NA;2;Right hand;Fort Huachuca;Army National Guard;Combat Arms;64;732,000000000000;53;252;185;92;350;268,000000000000;651,000000000000;853,000000000000;215,00;322,000000000000;406,000000000000;1718
1363;060887-9272;Female;24;Guatemalan;3;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;66;576,000000000000;60;243;168;77;327;232,000000000000;572,000000000000;783,000000000000;207,00;290,000000000000;351,000000000000;1601
2242;270470-7136;Female;41;Cherokee;2;Right hand;Fort Huachuca;Regular Army;Combat Support;66;807,000000000000;60;245;184;80;397;271,000000000000;757,000000000000;860,000000000000;196,00;350,000000000000;386,000000000000;1685
5809;060989-3744;Woman;22;NA;1;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;62;622,000000000000;55;238;179;82;362;265,000000000000;615,000000000000;750,000000000000;219,00;310,000000000000;393,000000000000;1569
2082;110558-7720;Female;53;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;67;726,000000000000;63;262;183;77;362;270,000000000000;594,000000000000;960,000000000000;203,00;311,000000000000;346,000000000000;1653
914;131186-0720;Female;25;NA;1;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;66;711,000000000000;56;240;189;74;368;258,000000000000;615,000000000000;873,000000000000;217,00;294,000000000000;389,000000000000;1661
1423;210585-9792;Female;26;Fijian;6;Left hand;Fort Huachuca;Regular Army;Combat Service Support;62;572,000000000000;57;233;172;75;316;251,000000000000;554,000000000000;923,000000000000;180,00;254,000000000000;335,000000000000;1592
3560;100891-1306;Woman;20;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;64;623,000000000000;57;235;173;77;338;261,000000000000;601,000000000000;791,000000000000;220,00;307,000000000000;372,000000000000;1586
5374;050893-9864;Female;18;NA;1;Left hand;Fort Huachuca;Army National Guard;Combat Service Support;64;602,000000000000;62;248;193;81;342;275,000000000000;554,000000000000;771,000000000000;223,00;285,000000000000;377,000000000000;1672
6205;060865-4434;Woman;46;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;67;805,000000000000;65;254;185;79;381;290,000000000000;639,000000000000;983,000000000000;206,00;355,000000000000;371,000000000000;1738
507;021269-9870;Female;42;NA;1;Left hand;Fort Huachuca;Regular Army;Combat Service Support;63;561,000000000000;58;236;176;75;336;242,000000000000;548,000000000000;787,000000000000;194,00;270,000000000000;357,000000000000;1582
469;170285-2190;Female;26;Cuban;2;Right hand;Fort Huachuca;Regular Army;Combat Service Support;69;520,000000000000;59;256;190;74;332;243,000000000000;537,000000000000;657,000000000000;192,00;250,000000000000;311,000000000000;1738
2677;070782-7502;Woman;29;NA;2;Right hand;Fort Huachuca;Regular Army;Combat Arms;61;578,000000000000;60;225;170;76;337;244,000000000000;594,000000000000;781,000000000000;192,00;303,000000000000;348,000000000000;1578
1014;220487-3056;Woman;24;NA;2;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;63;580,000000000000;57;240;188;78;338;269,000000000000;586,000000000000;740,000000000000;212,00;294,000000000000;359,000000000000;1698
4483;050992-5368;Female;19;Carolinian Guamanian/Chamorro;4;Left hand;Fort Huachuca;Regular Army;Combat Service Support;61;612,000000000000;60;233;168;74;378;240,000000000000;649,000000000000;819,000000000000;211,00;298,000000000000;386,000000000000;1513
4179;090564-4884;Female;47;Korean;4;Right hand;Fort Huachuca;Regular Army;Combat Service Support;63;585,000000000000;64;234;179;82;343;272,000000000000;563,000000000000;805,000000000000;203,00;312,000000000000;373,000000000000;1528
930;200970-0406;Female;41;Arab or Middle Eastern;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;64;875,000000000000;63;243;190;83;430;285,000000000000;696,000000000000;1010,000000000000;248,00;362,000000000000;446,000000000000;1627
828;030769-0680;Woman;42;Cheraw;5;Right hand;Fort Huachuca;Regular Army;Combat Service Support;72;773,000000000000;66;258;198;80;392;294,000000000000;622,000000000000;905,000000000000;221,00;311,000000000000;364,000000000000;1782
1557;210581-3614;Woman;30;NA;2;Right hand;Fort Huachuca;Regular Army;Combat Support;68;755,000000000000;55;264;203;85;371;268,000000000000;662,000000000000;920,000000000000;215,00;328,000000000000;392,000000000000;1815
2412;081282-6734;Woman;29;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;64;678,000000000000;53;240;175;80;358;273,000000000000;609,000000000000;924,000000000000;204,00;290,000000000000;359,000000000000;1584
5855;110966-9608;Female;45;NA;2;Right hand;Fort Huachuca;Regular Army;Combat Support;68;888,000000000000;65;265;203;86;382;303,000000000000;715,000000000000;1003,000000000000;219,00;342,000000000000;368,000000000000;1777
3443;280588-2696;Female;23;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;65;665,000000000000;59;243;182;76;335;284,000000000000;618,000000000000;780,000000000000;226,00;311,000000000000;399,000000000000;1633
5806;041071-3612;Female;40;Mexican;3;Right hand;Fort Huachuca;Regular Army;Combat Service Support;59;580,000000000000;65;239;187;73;354;258,000000000000;583,000000000000;1003,000000000000;182,00;283,000000000000;333,000000000000;1588
3749;270392-9226;Female;19;NA;1;Left hand;Fort Huachuca;Regular Army;Combat Support;66;665,000000000000;67;248;184;81;344;269,000000000000;573,000000000000;863,000000000000;201,00;283,000000000000;339,000000000000;1718
6105;050992-5546;Woman;19;NA;1;Right hand;Fort Huachuca;Army National Guard;Combat Support;64;649,000000000000;68;240;180;80;358;273,000000000000;599,000000000000;856,000000000000;220,00;280,000000000000;354,000000000000;1660
1484;171086-1138;Woman;25;Mexican;3;Right hand;Fort Huachuca;Regular Army;Combat Support;63;673,000000000000;61;242;184;76;350;277,000000000000;612,000000000000;902,000000000000;212,00;326,000000000000;370,000000000000;1661
5990;061262-5688;Woman;49;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Support;64;744,000000000000;59;248;186;81;372;285,000000000000;648,000000000000;1010,000000000000;205,00;353,000000000000;364,000000000000;1607
2202;270470-7794;Woman;41;NA;1;Left hand;Fort Huachuca;Regular Army;Combat Service Support;66;576,000000000000;66;246;181;76;352;253,000000000000;545,000000000000;759,000000000000;202,00;271,000000000000;360,000000000000;1637
629;080588-1213;Male;23;NA;1;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;72;956,000000000000;65;269;190;100;359;296,000000000000;659,000000000000;918,000000000000;244,00;401,000000000000;418,000000000000;1873
2613;260578-8513;Male;33;NA;1;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;72;765,000000000000;64;284;198;85;353;302,000000000000;577,000000000000;891,000000000000;232,00;307,000000000000;385,000000000000;1825
3697;260784-9351;Male;27;NA;1;Left hand;Fort Huachuca;Army National Guard;Combat Service Support;73;823,000000000000;63;291;203;90;346;299,000000000000;607,000000000000;843,000000000000;231,00;365,000000000000;390,000000000000;1929
4354;301083-4769;Male;28;NA;1;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;69;825,000000000000;63;269;179;86;344;273,000000000000;638,000000000000;896,000000000000;231,00;364,000000000000;414,000000000000;1676
3090;100686-8149;Male;25;NA;2;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;72;NA;62;289;209;95;397;285,000000000000;751,000000000000;1022,000000000000;251,00;461,000000000000;436,000000000000;1879
5919;260387-4757;Male;24;Korean;1;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;72;773,000000000000;62;281;193;92;326;301,000000000000;596,000000000000;870,000000000000;232,00;337,000000000000;387,000000000000;1838
5214;280982-3907;Male;29;NA;1;Left hand;Fort Huachuca;Regular Army;Combat Service Support;65;807,000000000000;62;260;186;86;338;308,000000000000;627,000000000000;975,000000000000;226,00;347,000000000000;384,000000000000;1657
4230;170579-9969;Male;32;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;75;1099,000000000000;70;281;200;99;381;329,000000000000;694,000000000000;1097,000000000000;254,00;412,000000000000;411,000000000000;1824
3857;210187-6157;Male;25;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;71;1059,000000000000;60;277;193;86;369;306,000000000000;715,000000000000;1187,000000000000;227,00;398,000000000000;406,000000000000;1847
5115;270278-6131;Male;33;NA;1;Left hand;Fort Huachuca;Regular Army;Combat Service Support;70;1044,000000000000;69;268;184;91;395;314,000000000000;721,000000000000;1055,000000000000;247,00;380,000000000000;459,000000000000;1775
3080;311257-9505;Male;54;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;69;846,000000000000;74;265;190;88;357;317,000000000000;603,000000000000;1028,000000000000;220,00;333,000000000000;387,000000000000;1758
2049;240465-4433;Male;46;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Support;75;1223,000000000000;72;285;196;89;398;319,000000000000;721,000000000000;1217,000000000000;254,00;394,000000000000;452,000000000000;1844
89;160673-7531;Man;38;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;74;1000,000000000000;69;280;189;93;346;287,000000000000;664,000000000000;1036,000000000000;247,00;354,000000000000;438,000000000000;1885
1194;200275-0463;Male;36;Samoan;6;Right hand;Fort Huachuca;Regular Army;Combat Arms;71;835,000000000000;72;280;193;94;347;277,000000000000;623,000000000000;874,000000000000;239,00;350,000000000000;420,000000000000;1844
1723;180682-5307;Male;29;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Support;69;690,000000000000;63;254;184;81;332;282,000000000000;588,000000000000;850,000000000000;208,00;296,000000000000;353,000000000000;1759
4470;230269-7607;Male;42;Mexican;3;Right hand;Fort Huachuca;Regular Army;Combat Arms;71;1002,000000000000;71;270;190;93;372;316,000000000000;667,000000000000;1011,000000000000;245,00;377,000000000000;433,000000000000;1783
575;220288-6833;Man;23;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;70;941,000000000000;63;265;193;90;375;307,000000000000;690,000000000000;953,000000000000;247,00;364,000000000000;420,000000000000;1801
2719;120367-7457;Male;44;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;68;834,000000000000;61;255;192;90;338;307,000000000000;583,000000000000;975,000000000000;215,00;350,000000000000;359,000000000000;1784
4456;190985-5941;Man;26;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;70;1145,000000000000;71;273;195;94;383;324,000000000000;763,000000000000;1164,000000000000;243,00;438,000000000000;443,000000000000;1765
4731;140885-8929;Male;26;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;74;833,000000000000;67;272;204;89;352;332,000000000000;612,000000000000;947,000000000000;216,00;329,000000000000;373,000000000000;1894
302;160763-9421;Male;48;NA;1;Left hand;Fort Huachuca;Regular Army;Combat Service Support;66;945,000000000000;68;259;184;88;366;317,000000000000;659,000000000000;1093,000000000000;239,00;404,000000000000;421,000000000000;1669
238;180268-1245;Male;43;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;72;868,000000000000;72;266;187;87;347;303,000000000000;620,000000000000;956,000000000000;232,00;380,000000000000;378,000000000000;1821
1314;111074-4387;Male;37;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;69;938,000000000000;62;261;190;87;357;313,000000000000;647,000000000000;1041,000000000000;228,00;361,000000000000;405,000000000000;1712
1045;270168-0025;Male;44;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;70;966,000000000000;66;273;193;89;358;302,000000000000;653,000000000000;1086,000000000000;225,00;383,000000000000;416,000000000000;1769
3182;111068-8501;Man;43;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;69;1008,000000000000;65;262;190;91;331;299,000000000000;672,000000000000;1058,000000000000;235,00;449,000000000000;420,000000000000;1733
3002;260885-4591;Male;26;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;69;921,000000000000;66;269;184;85;358;281,000000000000;694,000000000000;1049,000000000000;220,00;364,000000000000;395,000000000000;1704
3877;240778-7091;Man;33;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;69;1023,000000000000;69;259;184;88;357;314,000000000000;712,000000000000;1053,000000000000;240,00;378,000000000000;416,000000000000;1698
1519;081264-4681;Male;47;Arab or Middle Eastern;1;Right hand;Fort Huachuca;Army Reserve;Combat Service Support;67;949,000000000000;68;262;195;92;376;293,000000000000;657,000000000000;1024,000000000000;233,00;404,000000000000;408,000000000000;1683
3073;130172-5387;Man;40;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;70;950,000000000000;62;272;194;93;353;310,000000000000;655,000000000000;1038,000000000000;237,00;377,000000000000;378,000000000000;1750
3620;110375-8427;Male;36;Filipino Hawaiian Puerto Rican;6;Right hand;Fort Huachuca;Regular Army;Combat Service Support;73;1135,000000000000;66;294;210;91;422;323,000000000000;758,000000000000;1088,000000000000;247,00;409,000000000000;453,000000000000;1890
4655;310770-4341;Male;41;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;65;735,000000000000;63;242;179;76;337;278,000000000000;572,000000000000;977,000000000000;214,00;327,000000000000;383,000000000000;1678
736;120983-7879;Male;28;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;69;748,000000000000;67;280;187;92;339;284,000000000000;582,000000000000;790,000000000000;227,00;361,000000000000;366,000000000000;1784
1695;120983-8881;Man;28;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;68;765,000000000000;62;270;191;90;338;291,000000000000;592,000000000000;796,000000000000;229,00;371,000000000000;412,000000000000;1719
2897;281086-1465;Male;25;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;72;842,000000000000;64;277;190;88;330;283,000000000000;608,000000000000;868,000000000000;223,00;380,000000000000;394,000000000000;1841
298;250377-0685;Male;34;NA;1;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;72;886,000000000000;65;282;197;86;356;296,000000000000;648,000000000000;873,000000000000;230,00;387,000000000000;397,000000000000;1847
1416;050985-4799;Man;26;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;75;726,000000000000;65;282;204;81;349;285,000000000000;558,000000000000;820,000000000000;231,00;305,000000000000;357,000000000000;1941
4723;040783-7493;Male;28;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;74;829,000000000000;69;292;204;98;337;301,000000000000;583,000000000000;946,000000000000;227,00;333,000000000000;376,000000000000;1878
4363;140283-9575;Man;28;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;72;828,000000000000;65;289;207;91;366;296,000000000000;607,000000000000;895,000000000000;219,00;342,000000000000;376,000000000000;1901
